Provincia,Partido,Localidad,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general
Mendoza,Luján De Cuyo,Ugarteche,50063120,0,0,0,123,0,0,0,127,250
Mendoza,Luján De Cuyo,Barrio Perdriel Iv,50063020,0,0,0,77,0,0,0,15,92
Mendoza,Luján De Cuyo,Carrodilla,50063060,0,0,0,549,101,0,0,12,662
Mendoza,Luján De Cuyo,Chacras De Coria,50063060,0,0,0,913,0,0,0,24,937
Mendoza,Luján De Cuyo,Costa Flores,50063040,0,0,0,133,0,0,0,17,150
Mendoza,Luján De Cuyo,El Carrizal,50063050,0,0,0,0,0,0,0,42,42
Mendoza,Luján De Cuyo,El Salto,50063060,0,0,0,0,0,0,0,34,34
Mendoza,Luján De Cuyo,Las Vegas,50063080,0,0,0,0,0,0,0,32,32
Mendoza,Luján De Cuyo,Mayor Drummond,50063060,0,0,0,290,161,0,0,17,468
Mendoza,Luján De Cuyo,Vistalba,50063060,0,0,0,271,0,0,0,27,298
Mendoza,Luján De Cuyo,La Puntilla,50063060,0,0,0,110,0,0,0,2,112
Mendoza,Maipú,Barrancas,50070010,0,0,0,0,0,0,0,31,31
Mendoza,Maipú,Cruz De Piedra,50070030,0,0,0,59,0,0,0,12,71
Mendoza,Maipú,Fray Luis Beltrán,50070050,335,1,4,1,0,0,0,66,407
Mendoza,Maipú,Maipú,50070060,922,2,15,4.596,6,0,0,1.356,6.897
Mendoza,Maipú,Rodeo Del Medio,50070070,348,0,1,0,0,0,0,348,697
Mendoza,Maipú,Russell,50070080,1.083,0,15,3.489,15,0,0,0,4.602
Mendoza,Maipú,San Roque,50070090,389,0,8,3.114,0,0,0,104,3.615
Mendoza,Maipú,Barrio Jesús De Nazaret,50070020,0,0,0,0,0,0,0,33,33
Mendoza,Maipú,El Pedregal,50070040,0,0,0,0,0,0,0,31,31
Mendoza,Maipú,Villa Teresa,50070100,0,0,0,0,0,0,0,38,38
Mendoza,Maipú,Coquimbito,50070090,0,0,0,5,0,0,0,0,5
Mendoza,Maipú,General Gutierrez,50070040,0,0,0,66,0,0,0,0,66
Mendoza,Maipú,Luzuriaga,50070090,0,0,0,321,0,0,0,0,321
Mendoza,Malargüe,Las Leñas,50077030,0,0,0,3,0,0,0,0,3
Mendoza,Malargüe,Malargüe,50077040,0,1.613,4,4,0,3,0,28,1.652
Mendoza,Malargüe,Agua Escondida,50077010,0,0,0,1,0,2,0,0,3
Mendoza,Otros,Otros,Sin Datos,0,0,0,0,7,0,0,0,7
Mendoza,Rivadavia,Andrade,50084010,0,0,0,0,0,0,0,13,13
Mendoza,Rivadavia,Barrio Cooperativa Los Campamentos,50084020,0,0,0,0,0,0,0,5,5
Mendoza,Rivadavia,Barrio Rivadavia,50084030,0,0,0,0,0,0,0,63,63
Mendoza,Rivadavia,El Mirador,50084040,0,0,0,1,0,0,0,66,67
Mendoza,Rivadavia,La Central,50084050,0,0,0,0,0,0,0,98,98
Mendoza,Rivadavia,La Esperanza,50084060,0,0,0,0,0,0,0,33,33
Mendoza,Rivadavia,La Florida,50084070,0,0,0,0,0,0,0,96,96
Mendoza,Rivadavia,La Libertad,50084080,0,0,0,0,0,0,0,60,60
Mendoza,Rivadavia,Los Árboles,50084090,0,0,0,0,0,0,0,8,8
Mendoza,Rivadavia,Los Campamentos,50084100,0,0,0,0,0,0,0,81,81
Mendoza,Rivadavia,Medrano,50084110,0,0,1,0,0,0,0,3,4
Mendoza,Rivadavia,Mundo Nuevo,50084120,0,0,0,0,0,0,0,13,13
Mendoza,Rivadavia,Reducción De Abajo,50084130,0,0,0,0,0,0,0,61,61
Mendoza,Rivadavia,Rivadavia,50084140,828,0,8,2.893,0,3,0,903,4.635
Mendoza,Rivadavia,Santa María De Oro,50084150,0,0,0,0,0,0,0,42,42
Mendoza,San Carlos,Chilecito,50091020,0,0,0,0,0,0,0,153,153
Mendoza,San Carlos,Eugenio Bustos,50091030,36,0,0,0,0,0,0,628,664
Mendoza,San Carlos,La Consulta,50091040,164,0,0,0,0,1,0,639,804
Mendoza,San Carlos,San Carlos,50091060,0,167,0,1,0,0,0,400,568
Mendoza,San Carlos,Pareditas,50091050,0,0,0,86,1,0,0,33,120
Mendoza,San Carlos,Barrio El Cepillo,50091010,0,0,0,0,0,0,0,47,47
Mendoza,San Martín,Alto Salvador,50098090,0,0,0,34,0,0,0,19,53
Mendoza,San Martín,Alto Verde,50098020,0,0,0,63,0,0,0,88,151
Mendoza,San Martín,Chapanay,50098060,0,0,1,7,0,0,0,32,40
Mendoza,San Martín,El Ramblón,50098077,0,0,0,0,0,0,0,107,107
Mendoza,San Martín,Montecaseros,50098080,0,0,0,0,0,0,0,94,94
Mendoza,San Martín,Nueva California,50098090,0,0,0,0,0,0,0,47,47
Mendoza,San Martín,Otros,Sin Datos,0,0,0,0,0,0,0,94,94
Mendoza,San Martín,Palmira,50098090,0,0,0,515,0,0,0,19,534
Mendoza,San Martín,San Martín,50098100,0,3,0,2.813,0,1,0,894,3.711
Mendoza,San Martín,Tres Porteñas,50098110,0,0,0,3,0,0,0,209,212
Mendoza,San Martín,El Espino,50098073,0,0,0,0,0,0,0,59,59
Mendoza,San Rafael,25 De Mayo,50105220,0,79,1,0,0,0,0,14,94
Mendoza,San Rafael,Cuadro Benegas,50105060,35,0,2,2.094,0,1,0,418,2.550
Mendoza,San Rafael,El Nihuil,50105070,0,0,0,0,0,0,0,89,89
Mendoza,San Rafael,Goudge,50105100,0,1,0,0,1,0,0,177,179
Mendoza,San Rafael,San Rafael,50105210,3.121,1.757,215,13,216,0,0,1.235,6.557
Mendoza,San Rafael,Punta Del Agua,50105170,0,0,0,2,0,0,0,0,2
Mendoza,San Rafael,Las Malvinas,50105130,0,0,0,0,0,0,0,54,54
Mendoza,San Rafael,Monte Comán,50105150,0,0,0,0,0,0,0,431,431
Mendoza,San Rafael,Rama Caída,50105180,0,0,0,0,0,0,0,459,459
Mendoza,San Rafael,Real Del Padre,50105190,0,0,0,0,0,0,0,670,670
Mendoza,San Rafael,Salto De Las Rosas,50105200,0,0,1,0,0,0,0,365,366
Mendoza,San Rafael,Villa Atuel,50105230,0,0,0,0,0,0,0,351,351
Mendoza,San Rafael,Jaime Prats,50105110,0,0,0,0,0,0,0,94,94
Mendoza,San Rafael,Capitán Montoya,50105050,0,0,0,0,0,0,0,2,2
Mendoza,Santa Rosa,Barrio 12 De Octubre,50112010,0,0,0,3,0,0,0,0,3
Mendoza,Santa Rosa,La Dormida,50112040,0,0,0,1,0,0,0,396,397
Mendoza,Santa Rosa,Las Catitas,50112050,0,0,0,0,0,0,0,287,287
Mendoza,Santa Rosa,Santa Rosa,50112060,0,0,0,2,0,0,0,153,155
Mendoza,Tunuyán,Los Sauces,50119050,0,20,0,1,0,0,0,0,21
Mendoza,Tunuyán,Tunuyán,50119060,473,1.375,1,11,0,0,0,16,1.876
Mendoza,Tunuyán,Vista Flores,50119070,0,0,0,0,0,0,0,265,265
Mendoza,Tunuyán,Campo Los Andes,50119020,0,55,0,0,0,0,0,0,55
Mendoza,Tunuyán,Colonia Las Rosas,50119030,0,0,0,0,0,0,0,199,199
Mendoza,Tupungato,San José,50126050,0,0,0,37,0,0,0,17,54
Mendoza,Tupungato,Tupungato,50126060,517,0,0,3,0,3,0,598,1.121
Mendoza,Tupungato,Cordón Del Plata,50126020,0,0,0,0,0,0,0,344,344
Mendoza,Tupungato,La Arboleda,50126040,0,0,0,0,0,0,0,45,45
Misiones,25 De Mayo,25 De Mayo,54119060,0,0,0,0,538,2,0,0,540
Misiones,25 De Mayo,Colonia Alicia,54119020,0,0,0,0,20,0,0,32,52
Misiones,25 De Mayo,Colonia Aurora,54119030,0,0,0,0,10,1,0,61,72
Misiones,25 De Mayo,San Francisco De Asís,54119040,0,0,0,15,40,0,0,25,80
Misiones,25 De Mayo,Santa Rita,54119050,0,0,0,30,150,1,0,50,231
Misiones,25 De Mayo,Alicia Baja,54119025,0,0,0,0,0,0,0,24,24
Misiones,25 De Mayo,Alba Posse,54119010,0,0,0,40,0,0,0,0,40
Misiones,Apóstoles,Apóstoles,54007010,1.876,3.510,0,4,0,1,0,138,5.529
Misiones,Apóstoles,Azara,54007020,0,10,0,0,0,1,0,146,157
Misiones,Apóstoles,San José,54007060,165,0,0,1,0,0,0,425,591
Misiones,Cainguás,Aristóbulo Del Valle,54014010,1,1.194,0,4,0,2,0,0,1.201
Misiones,Cainguás,Campo Grande,54014020,10,0,0,4,0,1,0,0,15
Misiones,Cainguás,Dos De Mayo Núcleo I,54014030,0,0,0,1.330,0,0,0,0,1.330
Misiones,Cainguás,Otros,Sin Datos,0,0,0,0,0,6,0,0,6
Misiones,Cainguás,Salto Encantado,54014080,0,42,0,0,0,1,0,22,65
Misiones,Cainguás,Pueblo Illia,54014070,0,0,0,0,0,0,0,38,38
Misiones,Cainguás,Dos De Mayo Núcleo Iii,54014050,0,0,0,0,0,0,0,81,81
Misiones,Candelaria,Bonpland,54021010,43,0,0,0,0,0,0,0,43
Misiones,Candelaria,Candelaria,54021020,873,1,0,0,0,2,0,0,876
Misiones,Candelaria,Mártires,54021050,0,0,0,0,13,0,0,3,16
Misiones,Candelaria,Profundidad,54021060,0,0,0,0,0,0,0,3,3
Misiones,Candelaria,Santa Ana,54021080,195,0,0,0,0,0,0,0,195
Misiones,Candelaria,Barrio Del Lago,54021005,0,0,0,10.278,0,0,0,0,10.278
Misiones,Capital,Garupá,54028010,1.167,1.038,0,7.995,0,0,0,85,10.285
Misiones,Capital,Nemesio Parma,54028020,0,0,0,0,0,0,0,1,1
Misiones,Capital,Posadas,54028030,7.195,70.150,0,3.613,12,8,0,230,81.208
Misiones,Concepción,Concepción De La Sierra,54035020,0,458,0,3,0,1,0,154,616
Misiones,Concepción,La Corita,54035030,0,12,0,0,0,0,0,0,12
Misiones,Eldorado,Colonia Victoria,54042010,6,0,0,0,0,0,0,0,6
Misiones,Eldorado,Eldorado,54042020,7.798,0,0,0,5,1,0,0,7.804
Misiones,Eldorado,Puerto Mado,54042060,0,0,0,0,1,0,0,0,1
Misiones,Eldorado,Santiago De Liniers,54042080,0,0,0,0,0,0,0,1,1
Misiones,General Manuel Belgrano,Bernardo De Irigoyen,54049020,0,0,0,1,370,0,0,0,371
Misiones,General Manuel Belgrano,Dos Hermanas,54049030,0,0,0,0,5,0,0,0,5
Misiones,Guaraní,El Soberbio,54056010,0,0,0,0,520,1,0,532,1.053
Misiones,Guaraní,Fracrán,54056020,0,0,0,0,0,0,0,131,131
Misiones,Guaraní,San Vicente,54056030,0,0,0,2.265,20,0,0,1.036,3.321
Misiones,Iguazú,Esperanza,54063010,728,2.000,0,1,0,0,0,100,2.829
Misiones,Iguazú,Libertad,54063020,339,0,0,0,0,0,0,0,339
Misiones,Iguazú,Puerto Iguazú,54063030,1.065,519,0,6.489,0,3,0,0,8.076
Misiones,Iguazú,Wanda,54063040,784,0,0,1,0,3,0,0,788
Misiones,Leandro N. Alem,Almafuerte,54070010,0,0,0,0,1,0,0,2,3
Misiones,Leandro N. Alem,Arroyo Del Medio,54070020,0,0,0,0,0,0,0,2,2
Misiones,Leandro N. Alem,Caá - Yarí,54070030,0,0,0,0,0,0,0,1,1
Misiones,Leandro N. Alem,Cerro Azul,54070040,0,314,0,10,15,2,0,131,472
Misiones,Leandro N. Alem,Dos Arroyos,54070050,0,0,0,2,0,0,0,0,2
Misiones,Leandro N. Alem,Gobernador López,54070060,0,0,0,0,20,0,0,0,20
Misiones,Leandro N. Alem,Leandro N. Alem,54070070,1.019,3.515,0,2,127,0,0,0,4.663
Misiones,Leandro N. Alem,Olegario V. Andrade,54070080,0,0,0,0,0,0,0,7,7
Misiones,Leandro N. Alem,Villa Libertad (Municipio Leandro N. Alem),54070090,0,60,0,0,0,0,0,0,60
Misiones,Libertador Grl. San Martín,Capioví,54077010,276,487,0,0,6,1,0,402,1.172
Misiones,Libertador Grl. San Martín,El Alcázar,54077020,0,0,0,0,0,1,0,0,1
Misiones,Libertador Grl. San Martín,Garuhapé,54077030,73,657,0,0,6,1,0,38,775
Misiones,Libertador Grl. San Martín,Puerto Leoni,54077050,0,0,0,0,0,0,0,238,238
Misiones,Libertador Grl. San Martín,Puerto Rico,54077060,3.651,1.390,0,0,59,0,0,65,5.165
Misiones,Libertador Grl. San Martín,Ruiz De Montoya,54077070,2,270,0,0,1,1,0,44,318
Misiones,Libertador Grl. San Martín,San Miguel,54077100,1,0,0,0,0,0,0,0,1
Misiones,Montecarlo,Caraguatay,54084010,0,0,0,0,20,0,0,0,20
Misiones,Montecarlo,Montecarlo,54084030,1.180,296,0,1.127,480,0,0,0,3.083
Misiones,Montecarlo,Puerto Piray,54084050,340,0,0,0,20,2,0,0,362
Misiones,Montecarlo,Taruma,54084060,0,0,0,0,0,1,0,0,1
Misiones,Oberá,Alberdi,54091010,0,0,0,23,0,0,0,2,25
Misiones,Oberá,Campo Ramón,54091020,0,324,0,12,15,1,0,0,352
Misiones,Oberá,Campo Viera,54091030,0,0,0,1,0,0,0,0,1
Misiones,Oberá,General Alvear,54091050,0,0,0,9,0,0,0,0,9
Misiones,Oberá,Guaraní,54091060,5,0,0,22,0,0,0,0,27
Misiones,Oberá,Los Helechos,54091070,0,0,0,20,20,0,0,0,40
Misiones,Oberá,Oberá,54091080,4.867,385,0,2.312,22,0,0,0,7.586
Misiones,Oberá,Panambí,54091090,0,0,0,21,0,0,0,0,21
Misiones,Oberá,Panambi Kilómetro 15,54091105,0,0,0,0,50,0,0,0,50
Misiones,Oberá,Panambí Kilómetro 8,54091100,0,0,0,24,50,0,0,0,74
Misiones,Oberá,San Martín,54091110,0,0,0,7,0,0,0,0,7
Misiones,Oberá,Villa Bonita,54091120,0,24,0,12,0,0,0,0,36
Misiones,Otros,Otros,Sin Datos,0,0,0,0,4.797,0,0,0,4.797
Misiones,San Ignacio,Gobernador Roca,54098050,237,0,0,0,0,2,0,321,560
Misiones,San Ignacio,Helvecia,54098060,0,0,0,0,0,0,0,50,50
Misiones,San Ignacio,Hipólito Yrigoyen,54098070,0,0,0,0,0,0,0,373,373
Misiones,San Ignacio,Jardín América,54098080,790,0,0,2.227,0,0,0,2.143,5.160
Misiones,San Ignacio,San Ignacio,54098110,586,0,0,0,0,1,0,1.018,1.605
Misiones,San Ignacio,Santo Pipó,54098120,241,0,0,0,0,0,0,475,716
Misiones,San Ignacio,Colonia Polana,54098010,0,0,0,0,0,0,0,26,26
Misiones,San Ignacio,Corpus,54098020,0,0,0,0,0,0,0,652,652
Misiones,San Ignacio,General Urquiza,54098040,0,0,0,0,0,0,0,83,83
Misiones,San Ignacio,Oasis,54098090,0,0,0,0,0,0,0,183,183
Misiones,San Ignacio,Roca Chica,54098100,0,0,0,0,0,0,0,221,221
Misiones,San Javier,Florentino Ameghino,54105010,0,0,0,0,60,0,0,0,60
Misiones,San Javier,Itacaruaré,54105020,0,95,0,0,0,0,0,0,95
Misiones,San Javier,Mojón Grande,54105030,0,0,0,0,35,0,0,0,35
Misiones,San Javier,San Javier,54105040,0,1.302,0,5,40,3,0,400,1.750
Misiones,San Pedro,Cruce Caballero,54112010,0,0,0,34,0,0,0,0,34
Misiones,San Pedro,Otros,Sin Datos,0,0,0,0,15,0,0,0,15
Misiones,San Pedro,Paraíso,54112020,0,0,0,198,8,0,0,10,216
Misiones,San Pedro,Piñalito Sur,54112030,0,0,0,26,0,0,0,2,28
Misiones,San Pedro,San Pedro,54112040,0,849,0,864,0,0,0,865,2.578
Misiones,San Pedro,Tobuna,54112050,0,0,0,14,0,0,0,2,16
Neuquén,Aluminé,Aluminé,58007010,0,927,0,0,0,2,0,124,1.053
Neuquén,Aluminé,Moquehue,58007015,1,0,0,0,0,1,0,193,195
Neuquén,Aluminé,Villa Pehuenia,58007020,3,0,1,0,0,3,0,676,683
Neuquén,Añelo,Añelo,58014010,0,3,0,366,0,14,0,353,736
Neuquén,Añelo,San Patricio Del Chañar,58014020,0,824,0,1.033,0,2,0,316,2.175
Neuquén,Catan Lill,Las Coloradas,58021010,0,0,2,0,0,1,0,61,64
Neuquén,Chos Malal,Chos Malal,58042010,435,0,8,290,8,4,92,385,1.222
Neuquén,Chos Malal,Tricao Malal,58042020,0,0,0,0,0,0,0,70,70
Neuquén,Collón Curá,Piedra Del Águila,58028010,0,0,2,0,0,2,0,0,4
Neuquén,Collón Curá,Santo Tomás,58028020,0,0,0,0,0,2,0,0,2
Neuquén,Confluencia,Arroyito,58035010,0,0,0,0,0,0,0,22,22
Neuquén,Confluencia,Centenario,58035030,2.121,2.037,0,2.844,0,7,0,590,7.599
Neuquén,Confluencia,Cutral Có,58035040,4.563,0,57,2,0,6,0,8.182,12.810
Neuquén,Confluencia,El Chocón,58035050,0,0,0,0,0,2,0,220,222
Neuquén,Confluencia,Mari Menuco,58035060,0,0,0,0,0,0,0,100,100
Neuquén,Confluencia,Neuquén,58035070,5.684,65.457,343,14.636,347,39,2,2.218,88.726
Neuquén,Confluencia,Otros,Sin Datos,0,0,0,0,0,3,0,0,3
Neuquén,Confluencia,Plaza Huincul,58035090,0,0,0,0,0,3,0,1.413,1.416
Neuquén,Confluencia,Plottier,58035100,2.357,2.744,0,272,10,2,0,4.213,9.598
Neuquén,Confluencia,Senillosa,58035110,0,0,0,456,0,2,0,1.398,1.856
Neuquén,Confluencia,Villa El Chocón,58035120,0,0,1,0,6,0,0,215,222
Neuquén,Confluencia,Vista Alegre Norte,58035130,176,0,0,330,0,0,0,10,516
Neuquén,Confluencia,Vista Alegre Sur,58035140,120,0,0,325,0,1,0,0,446
Neuquén,Confluencia,11 De Octubre,58035080,32,0,0,418,0,0,0,0,450
Neuquén,Confluencia,Barrio Ruca Luhé,58035020,0,0,0,8,0,0,0,0,8
Neuquén,Huiliches,Junín De Los Andes,58049010,390,1.814,2,1.377,0,2,0,1.373,4.958
Neuquén,Lácar,San Martín De Los Andes,58056010,7.767,847,0,5.036,0,5,0,796,14.451
Neuquén,Lácar,Villa Lago Meliquina,58056020,17,0,0,9,0,0,0,327,353
Neuquén,Loncopué,Chorriaca,58063010,0,0,0,0,0,2,0,60,62
Neuquén,Loncopué,Loncopué,58063020,0,1.116,2,0,0,6,0,95,1.219
Neuquén,Los Lagos,Villa La Angostura,58070010,1.447,0,9,0,9,1,0,236,1.702
Neuquén,Los Lagos,Villa Traful,58070020,0,0,0,0,0,4,0,0,4
Neuquén,Minas,Andacollo,58077010,150,0,2,1,0,2,0,135,290
Neuquén,Minas,Huinganco,58077020,0,0,1,0,0,1,0,40,42
Neuquén,Minas,Las Ovejas,58077030,0,0,0,0,0,0,0,56,56
Neuquén,Minas,Varvarco,58077060,0,0,0,0,0,0,0,20,20
Neuquén,Minas,Villa Del Nahueve,58077070,0,0,0,0,0,0,0,20,20
Neuquén,Minas,Manzano Amargo,58077050,0,0,0,0,0,0,0,10,10
Neuquén,Ñorquín,Caviahué,58084010,0,0,1,0,0,3,0,179,183
Neuquén,Ñorquín,Copahue,58084020,0,0,0,0,0,0,0,22,22
Neuquén,Ñorquín,El Cholar,58084030,0,0,0,0,0,1,0,65,66
Neuquén,Ñorquín,El Huecú,58084040,0,0,0,0,0,4,0,97,101
Neuquén,Ñorquín,Taquimilán,58084050,0,0,0,0,0,0,0,35,35
Neuquén,Pehuenches,Barrancas,58091010,0,0,0,0,0,1,0,30,31
Neuquén,Pehuenches,Buta Ranquil,58091020,0,0,0,0,0,3,0,0,3
Neuquén,Pehuenches,Rincón De Los Sauces,58091040,739,46,5,558,3,5,0,382,1.738
Neuquén,Picún Leufú,Picún Leufú,58098020,0,0,0,0,0,1,0,301,302
Neuquén,Picunches,Bajada Del Agrio,58105010,0,0,0,0,0,0,0,0,0
Neuquén,Picunches,Las Lajas,58105030,0,0,2,0,0,1,0,0,3
Neuquén,Picunches,La Buitrera,58105020,0,0,0,0,0,1,0,0,1
Neuquén,Zapala,Mariano Moreno,58112020,35,0,1,0,0,2,0,17,55
Neuquén,Zapala,Zapala,58112040,3.315,0,29,1.435,29,1,0,2.400,7.209
Neuquén,Zapala,Los Catutos,58112010,0,0,0,0,0,0,0,27,27
Río Negro,25 De Mayo,Aguada De Guerra,62091010,0,0,0,0,0,0,0,19,19
Río Negro,25 De Mayo,Clemente Onelli,62091020,0,0,0,30,0,0,0,0,30
Río Negro,25 De Mayo,Colan Conhue,62091030,0,0,0,0,0,1,0,0,1
Río Negro,25 De Mayo,El Caín,62091040,0,0,0,0,0,2,0,0,2
Río Negro,25 De Mayo,Ingeniero Jacobacci,62091050,245,0,3,460,0,2,0,610,1.320
Río Negro,25 De Mayo,Los Menucos,62091060,0,0,0,0,0,2,0,44,46
Río Negro,25 De Mayo,Maquinchao,62091070,0,0,0,0,0,5,0,179,184
Río Negro,25 De Mayo,Pilquiniyeu,62091090,0,0,0,0,0,1,0,0,1
Río Negro,9 De Julio,Comicó,62049010,0,0,0,0,0,2,0,0,2
Río Negro,9 De Julio,Cona Niyeu,62049020,0,0,0,0,0,2,0,0,2
Río Negro,9 De Julio,Ministro Ramos Mexía,62049030,0,0,0,6,0,1,0,146,153
Río Negro,9 De Julio,Prahuaniyeu,62049040,0,0,0,0,0,1,0,0,1
Río Negro,9 De Julio,Sierra Colorada,62049050,0,0,0,7,0,1,0,85,93
Río Negro,9 De Julio,Yaminué,62049070,0,0,0,0,0,0,0,2,2
Río Negro,9 De Julio,Treneta,62049060,0,0,0,0,0,0,0,2,2
Río Negro,Adolfo Alsina,El Cóndor,62007020,0,0,0,0,0,0,0,590,590
Río Negro,Adolfo Alsina,Guardia Mitre,62007040,0,0,0,0,0,2,0,184,186
Río Negro,Adolfo Alsina,San Javier,62007080,0,0,0,0,0,1,0,211,212
Río Negro,Adolfo Alsina,Viedma,62007090,2.610,1.122,91,10.701,92,5,0,479,15.100
Río Negro,Avellaneda,Chimpay,62014030,0,0,0,14,0,3,0,0,17
Río Negro,Avellaneda,Choele Choel,62014040,486,1.720,1,205,0,2,0,19,2.433
Río Negro,Avellaneda,Coronel Belisle,62014050,0,0,0,189,0,1,0,5,195
Río Negro,Avellaneda,Darwin,62014060,0,0,0,141,0,1,0,1,143
Río Negro,Avellaneda,Lamarque,62014070,0,1.616,1,13,0,1,0,30,1.661
Río Negro,Avellaneda,Luis Beltrán,62014080,0,1.407,1,203,0,2,0,46,1.659
Río Negro,Avellaneda,Pomona,62014090,0,194,0,0,0,5,0,2,201
Río Negro,Bariloche,El Bolsón,62021030,3.231,0,0,1.400,0,2,0,979,5.612
Río Negro,Bariloche,Rio Villegas,62021050,0,0,0,0,0,7,0,0,7
Río Negro,Bariloche,San Carlos De Bariloche,62021060,15.034,2.454,212,12.990,15.215,4,0,2.196,48.105
Río Negro,Bariloche,Villa Catedral,62021080,133,0,0,0,0,0,0,0,133
Río Negro,Bariloche,Villa Llao Llao,62021030,218,0,0,0,0,0,0,0,218
Río Negro,Bariloche,Villa Los Coihues,62021100,0,0,0,0,0,1,0,0,1
Río Negro,Bariloche,Villa Mascardi,62021110,0,0,0,4,0,0,0,0,4
Río Negro,Bariloche,El Foyel,62021040,0,0,0,0,0,1,0,0,1
Río Negro,Conesa,General Conesa,62028020,87,0,0,1.036,0,1,0,22,1.146
Río Negro,Conesa,Otros,Sin Datos,0,0,0,0,0,1,0,0,1
Río Negro,El Cuy,El Cuy,62035030,62,0,7,0,0,3,0,0,72
Río Negro,El Cuy,Las Perlas,62035040,0,0,0,208,0,1,0,144,353
Río Negro,El Cuy,Mencué,62035050,0,0,0,0,0,2,0,0,2
Río Negro,El Cuy,Valle Azul,62035080,0,0,0,0,0,1,0,7,8
Río Negro,El Cuy,Aguada Guzmán,62035010,0,0,0,0,0,3,0,0,3
Río Negro,El Cuy,Naupa Huen,62035060,0,0,0,1,0,0,0,0,1
Río Negro,El Cuy,Cerro Policía,62035020,0,0,0,1,0,0,0,0,1
Río Negro,General Roca,Allen,62042010,1.680,0,17,2,0,4,0,509,2.212
Río Negro,General Roca,Barda Del Medio,62042030,0,0,1,0,0,1,0,260,262
Río Negro,General Roca,Barrio Chacra Monte,62042080,0,0,0,0,0,0,0,6,6
Río Negro,General Roca,Barrio El Labrador,62042120,0,0,0,35,0,0,0,56,91
Río Negro,General Roca,Barrio Guerrico,62042160,200,0,4,89,0,0,0,2,295
Río Negro,General Roca,Barrio La Defensa,62042210,0,0,0,0,0,0,0,8,8
Río Negro,General Roca,Barrio Mosconi,62042270,0,0,0,0,0,0,0,23,23
Río Negro,General Roca,Catriel,62042360,0,0,0,507,2.619,2,0,19,3.147
Río Negro,General Roca,Cervantes,62042370,0,1,0,0,0,2,0,268,271
Río Negro,General Roca,Chichinales,62042380,0,0,0,2,0,1,0,232,235
Río Negro,General Roca,Cinco Saltos,62042390,1.752,0,4,2.728,1,1,0,1.018,5.504
Río Negro,General Roca,Cipolletti,62042400,1,21.284,1,522,1,6,0,599,22.414
Río Negro,General Roca,Contralmirante Cordero,62042410,0,0,0,0,0,1,0,70,71
Río Negro,General Roca,General Enrique Godoy,62042430,0,0,0,2,0,1,0,284,287
Río Negro,General Roca,General Fernández Oro,62042440,337,4,2,2.279,0,2,0,688,3.312
Río Negro,General Roca,General Roca,62042450,4.250,16.662,181,651,181,5,0,1.073,23.003
Río Negro,General Roca,Ingeniero Luis A. Huergo,62042460,359,0,2,5,0,2,0,404,772
Río Negro,General Roca,Mainqué,62042480,0,0,0,0,0,1,0,96,97
Río Negro,General Roca,Peñas Blancas,62042265,0,0,0,0,0,2,0,0,2
Río Negro,General Roca,Sargento Vidal,62042520,0,0,0,50,0,0,0,131,181
Río Negro,General Roca,Villa Manzano,62042550,0,0,0,50,0,23,0,1.027,1.100
Río Negro,General Roca,Villa Regina,62042560,2.116,0,5,133,0,18,0,425,2.697
Río Negro,General Roca,Villa San Isidro,62042570,0,0,0,25,0,0,0,15,40
Río Negro,General Roca,Bajo San Cayetano,62042020,0,0,0,0,0,0,0,1,1
Río Negro,General Roca,Barrio El Petróleo,62042140,0,0,0,0,0,0,0,3,3
Río Negro,General Roca,Barrio Fátima,62042147,0,0,0,0,0,0,0,3,3
Río Negro,General Roca,Barrio Frontera,62042150,0,0,0,0,0,0,0,2,2
Río Negro,General Roca,Barrio Isla 10,62042170,0,0,0,0,0,0,0,3,3
Río Negro,General Roca,Barrio La Barda,62042180,0,0,0,0,0,0,0,2,2
Río Negro,General Roca,Barrio La Costa,62042190,0,0,0,0,0,0,0,2,2
Río Negro,General Roca,Barrio La Ribera - Barrio Apycar,62042230,0,0,0,0,0,0,0,8,8
Río Negro,General Roca,Barrio Luisillo,62042245,0,0,0,0,0,0,0,1,1
Río Negro,General Roca,Barrio Mar Del Plata,62042250,0,0,0,0,0,0,0,8,8
Río Negro,General Roca,Barrio Moño Azul,62042265,0,0,0,0,0,0,0,1,1
Río Negro,General Roca,Barrio Norte (Municipio De Cipolletti),62042280,0,0,0,0,0,0,0,1,1
Río Negro,General Roca,Barrio Pinar,62042297,0,0,0,0,0,0,0,2,2
Río Negro,General Roca,Barrio Porvenir,62042310,0,0,0,0,0,0,0,1,1
Río Negro,General Roca,Barrio Puente 83,62042330,0,0,0,0,0,0,0,3,3
Río Negro,General Roca,Barrio Santa Lucia,62042335,0,0,0,0,0,0,0,2,2
Río Negro,General Roca,Barrio Santa Rita,62042340,0,0,0,0,0,0,0,3,3
Río Negro,General Roca,Barrio Unión,62042350,0,0,0,0,0,0,0,6,6
Río Negro,General Roca,Ingeniero Otto Krause,62042470,0,0,0,0,0,0,0,2,2
Río Negro,General Roca,Paso Córdova,62042490,0,0,0,0,0,0,0,12,12
Río Negro,General Roca,Puente Cero,62042240,0,0,0,0,0,0,0,3,3
